ID_SCHOOL,TREATED,ID_STUDENT,FEMALE,AGE,LANGUAGE_SCORE_STD
52003,0,52003000098,1,11,0.766
52003,0,52003000099,0,11,-1.869
52003,0,52003000100,1,11,0.479
52003,0,52003000101,1,11,0.135
52003,0,52003000102,0,11,0.21
52003,0,52003000103,0,11,0.876
52003,0,52003000104,1,11,-1.313
52003,0,52003000105,1,11,1.324
52003,0,52003000106,1,11,1.075
52003,0,52003000107,0,12,-1.237
52003,0,52003000108,1,12,0.332
52003,0,52003000109,1,11,0.182
52003,0,52003000110,0,11,-0.202
52003,0,52003000111,0,11,-0.483
52003,0,52003000112,0,11,0.36
52003,0,52003000113,1,11,-1.177
52003,0,52003000114,0,11,0.478
52003,0,52003000115,0,11,0.897
52003,0,52003000116,1,11,-0.765
52003,0,52003000117,1,10,0.111
52003,0,52003000118,1,11,-0.477
52003,0,52003000119,1,11,-0.646
52003,0,52003000120,1,11,0.234
52003,0,52003000121,0,12,0.168
52003,0,52003000122,0,11,1.301
52003,0,52003000123,0,10,0.399
52003,0,52003000124,1,10,-1.248
52003,0,52003000125,0,10,-0.443
52003,0,52003000126,1,11,-0.404
52003,0,52003000127,0,12,-1.259
52003,0,52003000128,1,11,-1.795
52003,0,52003000129,0,11,1.04
52003,0,52003000130,1,11,0.733
52003,0,52003000131,0,12,-0.588
52003,0,52003000132,1,11,0.383
52003,0,52003000133,0,11,-0.257
52003,0,52003000134,0,11,1.658
52003,0,52003000135,0,11,0.029
52003,0,52003000136,0,11,-0.924
52003,0,52003000137,1,11,-1.045
52003,0,52003000138,1,11,-0.341
52003,0,52003000139,0,10,0.058
52003,0,52003000140,1,11,-1.231
52003,0,52003000141,1,11,-0.151
52003,0,52003000142,1,10,-1.005
52003,0,52003000143,0,11,-0.282
52003,0,52003000144,1,12,0.805
52003,0,52003000145,1,11,-1.308
52003,0,52003000146,0,11,-0.98
52003,0,52003000147,0,11,-0.575
52003,0,52003000148,1,12,0.646
52003,0,52003000149,1,11,1.466
52004,1,52004000150,0,11,1.366
52004,1,52004000151,1,10,2.226
52004,1,52004000152,0,11,-0.148
52004,1,52004000153,0,12,0.374
52004,1,52004000154,1,10,-0.681
52004,1,52004000155,1,11,-1.001
52004,1,52004000156,1,11,-0.141
52004,1,52004000157,0,11,-0.627
52004,1,52004000158,1,11,0.319
52004,1,52004000159,0,11,-1.191
52004,1,52004000160,1,11,1.013
52004,1,52004000161,0,11,0.525
52004,1,52004000162,0,12,-0.45
52004,1,52004000163,1,11,-0.2
52004,1,52004000164,1,11,-0.175
52004,1,52004000165,0,10,-2.074
52004,1,52004000166,1,11,-0.515
52004,1,52004000167,0,11,0.826
52004,1,52004000168,1,11,1.972
52004,1,52004000169,0,11,0.704
52004,1,52004000170,0,11,0.603
52004,1,52004000171,1,12,1.185
52004,1,52004000172,0,11,0.2
52004,1,52004000173,0,12,-1.23
52004,1,52004000174,0,12,-0.74
52004,1,52004000175,1,11,-1.858
52004,1,52004000176,1,11,-0.344
52004,1,52004000177,0,10,-0.114
52004,1,52004000178,1,12,-0.619
52004,1,52004000179,0,10,-0.534
52004,1,52004000180,1,11,0.994
52004,1,52004000181,1,12,-1.453
52004,1,52004000182,1,11,0.746
52004,1,52004000183,0,10,-1.523
52004,1,52004000184,1,12,0.02
52004,1,52004000185,1,11,-0.984
52005,0,52005000186,1,10,-0.884
52005,0,52005000187,1,11,0.378
52005,0,52005000188,0,12,-0.226
52005,0,52005000189,0,11,0.603
52005,0,52005000190,1,10,-0.217
52005,0,52005000191,1,11,-1.399
52005,0,52005000192,1,11,-1.711
52005,0,52005000193,0,11,0.068
52005,0,52005000194,1,11,1.211
52005,0,52005000195,0,11,-0.921
52005,0,52005000196,1,11,-1.135
52005,0,52005000197,0,11,0.806
52005,0,52005000198,0,11,-0.422
52005,0,52005000199,1,11,0.838
52005,0,52005000200,1,11,-1.308
52005,0,52005000201,0,11,1.254
52005,0,52005000202,1,11,-1.385
52005,0,52005000203,0,11,1.792
52005,0,52005000204,0,11,1.347
52005,0,52005000205,0,11,0.168
52005,0,52005000206,0,11,1.032
52005,0,52005000207,0,10,-0.409
52005,0,52005000208,0,11,-0.697
52005,0,52005000209,1,12,1.625
52005,0,52005000210,0,10,0.446
52005,0,52005000211,0,10,-0.477
52005,0,52005000212,1,10,-1.514
52005,0,52005000213,0,11,-0.775
52005,0,52005000214,1,12,0.248
52005,0,52005000215,0,11,-1.303
52005,0,52005000216,1,12,-1.526
52005,0,52005000217,1,11,-1.11
52005,0,52005000218,0,12,1.262
52005,0,52005000219,0,11,1.038
52005,0,52005000220,1,11,-2.078
52005,0,52005000221,0,11,0.936
52005,0,52005000222,1,11,1.309
52005,0,52005000223,1,11,-1.072
52005,0,52005000224,1,11,0.348
52005,0,52005000225,1,12,1.96
52005,0,52005000226,1,12,1.133
52005,0,52005000227,0,11,0.588
52005,0,52005000228,0,12,-0.962
52005,0,52005000229,0,11,0.77
52005,0,52005000230,0,11,1.314
52005,0,52005000231,1,11,0.698
52005,0,52005000232,0,11,-0.397
52005,0,52005000233,1,11,0.425
52005,0,52005000234,0,11,-0.494
52006,1,52006000235,1,10,1.193
52006,1,52006000236,1,11,0.37
52006,1,52006000237,0,10,0.932
52006,1,52006000238,1,11,0.643
52006,1,52006000239,1,11,0.289
52006,1,52006000240,0,11,-0.444
52006,1,52006000241,0,11,0.147
52006,1,52006000242,1,11,-1.767
52006,1,52006000243,0,11,-1.136
52006,1,52006000244,1,11,-1.704
52006,1,52006000245,1,11,-1.019
52006,1,52006000246,0,11,0.859
52006,1,52006000247,1,11,0.351
52006,1,52006000248,0,11,-1.05
52006,1,52006000249,1,11,0.339
52006,1,52006000250,1,11,-0.687
52006,1,52006000251,0,11,-1.076
52006,1,52006000252,1,11,1.111
52006,1,52006000253,0,11,0.748
52006,1,52006000254,0,11,2.45
52006,1,52006000255,1,11,2.064
52006,1,52006000256,0,11,-0.395
52006,1,52006000257,0,11,1.684
52006,1,52006000258,0,10,1.979
52006,1,52006000259,1,11,1.727
52006,1,52006000260,1,11,2.094
52006,1,52006000261,1,11,0.828
52006,1,52006000262,1,11,-0.632
52006,1,52006000263,0,10,0.56
52006,1,52006000264,1,10,-0.862
52006,1,52006000265,0,11,1.368
52006,1,52006000266,1,11,-0.298
52006,1,52006000267,0,11,0.271
52006,1,52006000268,0,11,0.412
52006,1,52006000269,1,11,0.281
52006,1,52006000270,1,10,0.909
52006,1,52006000271,0,11,2.308
52006,1,52006000272,0,11,0.906
52006,1,52006000273,0,11,0.295
52006,1,52006000274,0,10,-0.085
52006,1,52006000275,0,11,0.918
52006,1,52006000276,1,11,-0.235
52006,1,52006000277,0,11,0.734
52006,1,52006000278,1,11,-0.714
52006,1,52006000279,0,12,1.527
52006,1,52006000280,1,11,0.225
52006,1,52006000281,1,11,0.951
52006,1,52006000282,1,12,0.733
52006,1,52006000283,1,11,0.981
52006,1,52006000284,0,10,0.737
52007,0,52007000285,1,10,0.074
52007,0,52007000286,1,12,0.675
52007,0,52007000287,0,11,-1.016
52007,0,52007000288,1,11,-1.401
52007,0,52007000289,0,11,1.225
52007,0,52007000290,1,11,-0.315
52007,0,52007000291,1,11,1.131
52007,0,52007000292,1,10,0.855
52007,0,52007000293,0,11,0.641
52007,0,52007000294,1,11,0.565
52007,0,52007000295,1,11,0.645
52007,0,52007000296,1,11,0.083
52007,0,52007000297,0,11,-0.282
52007,0,52007000298,1,11,-2.126
52007,0,52007000299,1,10,-0.271
52007,0,52007000300,1,11,-1.037
52007,0,52007000301,0,11,0.941
52007,0,52007000302,1,11,-1.371
52007,0,52007000303,1,10,-0.4
52007,0,52007000304,0,11,-0.049
52007,0,52007000305,1,11,-0.705
52007,0,52007000306,1,12,-0.706
52007,0,52007000307,0,12,-0.716
52007,0,52007000308,0,12,-0.311
52007,0,52007000309,0,11,1.052
52007,0,52007000310,0,11,-0.098
52007,0,52007000311,1,11,0.216
52007,0,52007000312,1,12,0.902
52007,0,52007000313,1,11,1.223
52007,0,52007000314,0,11,0.143
52007,0,52007000315,1,11,0.091
52007,0,52007000316,1,10,-0.208
52007,0,52007000317,1,11,0.089
52007,0,52007000318,0,11,0.562
52007,0,52007000319,1,11,0.779
52007,0,52007000320,0,12,-0.817
52007,0,52007000321,1,11,1.506
52007,0,52007000322,0,11,-1.696
52007,0,52007000323,1,11,0.307
52007,0,52007000324,1,10,0.219
52008,0,52008000325,1,11,0.638
52008,0,52008000326,1,11,-1.049
52008,0,52008000327,1,11,1.481
52008,0,52008000328,0,10,-1.542
52008,0,52008000329,0,11,0.158
52008,0,52008000330,0,11,0.449
52008,0,52008000331,0,12,0.376
52008,0,52008000332,1,11,-1.04
52008,0,52008000333,0,11,1.129
52008,0,52008000334,1,10,-0.552
52008,0,52008000335,1,10,-0.219
52008,0,52008000336,0,11,-0.881
52008,0,52008000337,0,10,-0.187
52008,0,52008000338,1,12,0.318
52008,0,52008000339,1,12,-0.461
52008,0,52008000340,1,11,-1.061
52008,0,52008000341,0,10,-0.013
52008,0,52008000342,0,11,-0.765
52008,0,52008000343,1,11,0.995
52008,0,52008000344,1,11,0.947
52008,0,52008000345,1,11,1.224
52008,0,52008000346,0,11,-0.81
52008,0,52008000347,0,11,1.667
52008,0,52008000348,0,12,0.85
52008,0,52008000349,1,11,0.561
52008,0,52008000350,1,11,0.248
52008,0,52008000351,1,12,-0.892
52008,0,52008000352,0,10,2.178
52008,0,52008000353,0,11,1.418
52008,0,52008000354,1,12,-0.454
52008,0,52008000355,0,11,-1.849
52008,0,52008000356,1,11,-0.355
52008,0,52008000357,0,11,0.478
52008,0,52008000358,0,10,-0.405
52008,0,52008000359,1,11,-1.753
52008,0,52008000360,0,11,0.973
52008,0,52008000361,0,10,-0.75
52008,0,52008000362,1,11,-0.03
52008,0,52008000363,0,11,-1.04
52008,0,52008000364,1,11,-0.152
52008,0,52008000365,1,11,-0.135
52008,0,52008000366,1,10,-0.202
52008,0,52008000367,0,11,-1.024
52008,0,52008000368,1,11,-0.866
52008,0,52008000369,0,12,-0.603
52008,0,52008000370,0,12,0.432
52008,0,52008000371,0,11,1.409
52008,0,52008000372,0,12,-0.502
52009,0,52009000373,0,11,0.23
52009,0,52009000374,0,11,1.222
52009,0,52009000375,1,11,0.537
52009,0,52009000376,1,11,-0.441
52009,0,52009000377,0,11,0.677
52009,0,52009000378,0,11,-0.743
52009,0,52009000379,0,11,1.267
52009,0,52009000380,1,11,0.801
52009,0,52009000381,0,11,0.346
52009,0,52009000382,0,11,0.805
52009,0,52009000383,0,11,-0.223
52009,0,52009000384,0,11,-0.073
52009,0,52009000385,1,11,1.496
52009,0,52009000386,0,11,0.199
52009,0,52009000387,0,10,-1.151
52009,0,52009000388,0,10,0.589
52009,0,52009000389,0,11,-0.166
52009,0,52009000390,1,11,1.845
52009,0,52009000391,0,10,-0.865
52009,0,52009000392,0,11,2.71
52009,0,52009000393,0,10,0.056
52009,0,52009000394,1,11,3.405
52009,0,52009000395,0,11,-1.163
52009,0,52009000396,0,11,0.951
52009,0,52009000397,1,12,0.291
52009,0,52009000398,1,12,-0.561
52009,0,52009000399,1,11,0.589
52009,0,52009000400,1,11,-1.591
52009,0,52009000401,0,11,-0.502
52009,0,52009000402,0,11,-0.177
52009,0,52009000403,1,11,0.247
52009,0,52009000404,0,10,0.022
52009,0,52009000405,1,11,0.11
52009,0,52009000406,0,11,-1.231
52009,0,52009000407,1,10,0.182
52009,0,52009000408,0,11,1.22
52009,0,52009000409,0,11,-0.748
52010,0,52010000410,1,10,1.432
52010,0,52010000411,1,11,0.362
52010,0,52010000412,1,10,0.643
52010,0,52010000413,1,11,0.395
52010,0,52010000414,1,11,2.833
52010,0,52010000415,1,11,1.183
52010,0,52010000416,1,11,-1.913
52010,0,52010000417,1,11,-0.241
52010,0,52010000418,0,11,0.592
52010,0,52010000419,1,11,0.997
52010,0,52010000420,1,11,0.69
52010,0,52010000421,1,11,-0.772
52010,0,52010000422,1,10,-2.441
52010,0,52010000423,1,10,-0.064
52010,0,52010000424,1,11,0.831
52010,0,52010000425,1,11,0.795
52010,0,52010000426,1,10,1.271
52010,0,52010000427,0,10,0.081
52010,0,52010000428,1,10,1.548
52010,0,52010000429,0,10,-1.344
52010,0,52010000430,1,11,-0.516
52010,0,52010000431,1,12,-1.441
52010,0,52010000432,1,11,0.467
52010,0,52010000433,1,11,1.903
52010,0,52010000434,1,11,0.056
52010,0,52010000435,0,11,0.134
52010,0,52010000436,0,11,1.683
52010,0,52010000437,1,11,0.14
52010,0,52010000438,1,11,0.394
52010,0,52010000439,1,10,0.531
52010,0,52010000440,0,11,-0.312
52010,0,52010000441,1,11,1.083
52010,0,52010000442,1,12,0.411
52010,0,52010000443,0,12,-0.101
52010,0,52010000444,0,11,0.229
52010,0,52010000445,1,11,1.251
52010,0,52010000446,1,12,0.152
52010,0,52010000447,0,12,-0.084
52010,0,52010000448,1,11,-0.408
52010,0,52010000449,1,11,0.487
52010,0,52010000450,1,11,-1.968
52010,0,52010000451,1,11,-2.081
52010,0,52010000452,1,11,-0.771
52010,0,52010000453,1,10,0.717
52010,0,52010000454,0,11,0.147
52010,0,52010000455,0,10,1.063
52011,0,52011000456,0,11,0.128
52011,0,52011000457,1,10,0.282
52011,0,52011000458,1,12,1.686
52011,0,52011000459,1,10,0.404
52011,0,52011000460,1,10,-0.532
52011,0,52011000461,1,11,1.54
52011,0,52011000462,1,12,-0.341
52011,0,52011000463,0,11,1.585
52011,0,52011000464,0,11,0.984
52011,0,52011000465,1,10,1.146
52011,0,52011000466,1,11,0.167
52011,0,52011000467,0,11,-0.646
52011,0,52011000468,1,11,-0.989
52011,0,52011000469,1,12,-0.679
52011,0,52011000470,1,11,0.617
52011,0,52011000471,1,11,0.784
52011,0,52011000472,1,11,-0.017
52011,0,52011000473,1,11,1.255
52011,0,52011000474,1,12,0.809
52011,0,52011000475,1,11,0.508
52011,0,52011000476,0,11,0.233
52011,0,52011000477,1,11,1.205
52011,0,52011000478,1,11,-3.19
52011,0,52011000479,1,11,0.206
52011,0,52011000480,0,11,0.293
52011,0,52011000481,0,11,1.729
52011,0,52011000482,0,11,-0.668
52011,0,52011000483,1,11,-1.049
52011,0,52011000484,1,11,-1.295
52011,0,52011000485,0,10,-0.633
52011,0,52011000486,1,12,-0.396
52011,0,52011000487,1,11,0.383
52011,0,52011000488,1,10,-1.51
52011,0,52011000489,0,11,-0.728
52011,0,52011000490,1,11,0.186
52011,0,52011000491,0,12,0.679
52011,0,52011000492,1,11,-0.447
52011,0,52011000493,0,11,-0.086
52011,0,52011000494,1,11,-0.014
52011,0,52011000495,1,11,0.529
52011,0,52011000496,1,11,-0.524
52011,0,52011000497,1,11,-1.425
52011,0,52011000498,0,11,-1.302
52011,0,52011000499,0,11,0.201
52011,0,52011000500,1,12,0.978
52011,0,52011000501,1,11,0.839
52011,0,52011000502,1,11,-1.912
52011,0,52011000503,0,11,0.573
52011,0,52011000504,0,11,-1.462
52011,0,52011000505,1,10,0.24
52011,0,52011000506,0,11,-0.401
52011,0,52011000507,1,11,-1.399
52011,0,52011000508,1,10,-2.273
52011,0,52011000509,1,11,-0.943
52011,0,52011000510,1,11,-0.198
52011,0,52011000511,1,11,-0.026
52012,1,52012000512,1,12,-0.888
52012,1,52012000513,1,11,-0.848
52012,1,52012000514,0,11,2.444
52012,1,52012000515,1,10,1.093
52012,1,52012000516,0,12,-1.623
52012,1,52012000517,0,11,0.253
52012,1,52012000518,1,11,-0.215
52012,1,52012000519,0,11,1.375
52012,1,52012000520,0,11,-0.103
52012,1,52012000521,1,11,0.286
52012,1,52012000522,1,11,-1.576
52012,1,52012000523,0,11,-1.191
52012,1,52012000524,0,11,0.593
52012,1,52012000525,1,12,-1.79
52012,1,52012000526,1,11,1.407
52012,1,52012000527,0,11,-1.638
52012,1,52012000528,1,11,-0.58
52012,1,52012000529,1,11,-0.34
52012,1,52012000530,1,11,0.385
52012,1,52012000531,0,11,0.396
52012,1,52012000532,1,10,-0.054
52012,1,52012000533,0,10,-1.395
52012,1,52012000534,0,11,-0.459
52012,1,52012000535,0,11,-0.025
52012,1,52012000536,1,11,-0.372
52012,1,52012000537,1,11,0.339
52012,1,52012000538,0,10,-0.418
52012,1,52012000539,1,12,-1.328
52012,1,52012000540,0,11,-1.317
52012,1,52012000541,1,10,-0.558
52012,1,52012000542,1,11,-0.474
52012,1,52012000543,0,10,0.526
52012,1,52012000544,0,11,0.865
52012,1,52012000545,0,10,0.497
52012,1,52012000546,1,11,-0.742
52012,1,52012000547,1,12,-0.817
52012,1,52012000548,1,10,-0.069
52012,1,52012000549,1,11,-1.873
52012,1,52012000550,0,10,-1.014
52012,1,52012000551,0,12,0.746
52012,1,52012000552,1,12,-1.015
52012,1,52012000553,1,11,2.055
52012,1,52012000554,1,11,1.676
52012,1,52012000555,1,11,-0.973
52012,1,52012000556,0,11,0.864
52012,1,52012000557,0,12,-1.853
52012,1,52012000558,0,11,-0.78
52012,1,52012000559,1,11,0.218
52012,1,52012000560,1,11,-0.283
52012,1,52012000561,0,10,-1.452
52012,1,52012000562,1,11,2.534
52012,1,52012000563,1,11,-1.365
52012,1,52012000564,1,11,0.831
52013,0,52013000565,0,10,0.874
52013,0,52013000566,1,11,1.304
52013,0,52013000567,0,11,-1.056
52013,0,52013000568,1,11,0.326
52013,0,52013000569,1,11,-0.496
52013,0,52013000570,1,11,-0.227
52013,0,52013000571,1,11,-0.36
52013,0,52013000572,1,10,-0.276
52013,0,52013000573,0,12,0.332
52013,0,52013000574,1,11,0.299
52013,0,52013000575,1,11,-0.698
52013,0,52013000576,0,10,-0.538
52013,0,52013000577,1,12,0.24
52013,0,52013000578,1,12,0.439
52013,0,52013000579,1,11,1.522
52013,0,52013000580,1,11,-0.711
52013,0,52013000581,0,10,-0.782
52013,0,52013000582,0,10,1.356
52013,0,52013000583,0,11,-0.525
52013,0,52013000584,0,12,-0.678
52013,0,52013000585,0,11,0.114
52013,0,52013000586,1,11,0.768
52013,0,52013000587,1,11,0.114
52013,0,52013000588,0,11,0.121
52013,0,52013000589,1,12,-0.382
52013,0,52013000590,0,10,1.025
52013,0,52013000591,1,11,-0.907
52013,0,52013000592,1,11,-0.237
52013,0,52013000593,1,11,1.12
52013,0,52013000594,1,11,-0.72
52013,0,52013000595,0,11,-1.345
52013,0,52013000596,1,11,-0.162
52014,0,52014000597,0,11,-0.504
52014,0,52014000598,0,11,0.827
52014,0,52014000599,0,11,0.358
52014,0,52014000600,1,11,-0.934
52014,0,52014000601,1,10,-2.032
52014,0,52014000602,1,12,-0.393
52014,0,52014000603,0,11,0.461
52014,0,52014000604,0,11,-1.095
52014,0,52014000605,1,10,1.309
52014,0,52014000606,1,11,1.204
52014,0,52014000607,0,11,0.837
52014,0,52014000608,1,11,1.359
52014,0,52014000609,1,11,-0.158
52014,0,52014000610,1,12,-1.968
52014,0,52014000611,1,11,-1.054
52014,0,52014000612,1,11,1.325
52014,0,52014000613,1,12,-0.351
52014,0,52014000614,0,10,-0.111
52014,0,52014000615,0,11,-0.438
52014,0,52014000616,1,11,-0.875
52014,0,52014000617,1,12,-0.393
52014,0,52014000618,1,11,-0.612
52014,0,52014000619,0,11,0.233
52014,0,52014000620,1,11,-0.1
52014,0,52014000621,0,11,-0.792
52014,0,52014000622,1,12,-0.739
52014,0,52014000623,1,12,-0.446
52014,0,52014000624,1,12,0.408
52014,0,52014000625,0,11,3.323
52014,0,52014000626,0,11,0.573
52014,0,52014000627,0,11,0.64
52014,0,52014000628,1,11,-0.61
52014,0,52014000629,1,12,1.009
52014,0,52014000630,0,12,0.361
52014,0,52014000631,1,11,0.251
52014,0,52014000632,1,11,0.812
52014,0,52014000633,1,12,0.721
52014,0,52014000634,0,11,-0.656
52014,0,52014000635,1,11,-1.394
52014,0,52014000636,0,11,1.305
52014,0,52014000637,1,11,1.167
52014,0,52014000638,1,12,-0.519
52015,0,52015000639,0,11,-0.708
52015,0,52015000640,1,11,-2.071
52015,0,52015000641,1,11,0.965
52015,0,52015000642,0,10,-0.877
52015,0,52015000643,1,11,-0.788
52015,0,52015000644,1,11,-0.515
52015,0,52015000645,0,11,0.412
52015,0,52015000646,0,11,-0.742
52015,0,52015000647,0,10,-0.686
52015,0,52015000648,0,11,0.907
52015,0,52015000649,0,11,-0.323
52015,0,52015000650,1,12,0.712
52015,0,52015000651,1,11,-0.352
52015,0,52015000652,1,11,-0.679
52015,0,52015000653,1,10,0.079
52015,0,52015000654,0,11,-0.363
52015,0,52015000655,0,11,-1.342
52015,0,52015000656,0,11,1.341
52015,0,52015000657,0,10,0.113
52015,0,52015000658,1,11,-1.604
52015,0,52015000659,0,11,-2.16
52015,0,52015000660,1,11,-0.66
52015,0,52015000661,0,11,2.895
52015,0,52015000662,1,12,0.655
52015,0,52015000663,0,11,1.182
52015,0,52015000664,0,11,0.282
52015,0,52015000665,1,12,-0.726
52015,0,52015000666,0,11,0.745
52015,0,52015000667,0,11,0.116
52015,0,52015000668,0,11,-0.363
52015,0,52015000669,1,11,-0.837
52015,0,52015000670,1,11,-0.49
52015,0,52015000671,1,10,0.537
52015,0,52015000672,0,11,-0.317
52015,0,52015000673,1,11,-0.678
52015,0,52015000674,0,12,0.613
52015,0,52015000675,1,12,0.045
52015,0,52015000676,1,12,0.306
52015,0,52015000677,1,11,-0.076
52015,0,52015000678,1,11,-0.082
52015,0,52015000679,1,13,0.598
52015,0,52015000680,1,10,-2.838
52015,0,52015000681,0,11,-0.059
52015,0,52015000682,1,11,0.327
52015,0,52015000683,0,10,-0.893
52015,0,52015000684,1,11,1.508
52015,0,52015000685,1,11,1.166
52016,1,52016000686,1,10,-1.254
52016,1,52016000687,0,10,1.815
52016,1,52016000688,1,11,2.055
52016,1,52016000689,0,11,3.453
52016,1,52016000690,0,10,-0.11
52016,1,52016000691,0,11,0.848
52016,1,52016000692,1,11,0.721
52016,1,52016000693,0,11,1.35
52016,1,52016000694,0,11,-0.671
52016,1,52016000695,1,11,-1.326
52016,1,52016000696,1,11,0.898
52016,1,52016000697,0,10,0.682
52016,1,52016000698,1,12,0.11
52016,1,52016000699,0,11,0.054
52016,1,52016000700,0,12,0.192
52016,1,52016000701,1,10,2.5
52016,1,52016000702,1,10,0.306
52016,1,52016000703,1,10,-0.87
52016,1,52016000704,1,11,0.966
52016,1,52016000705,1,12,-1.618
52016,1,52016000706,1,11,-1.225
52016,1,52016000707,1,11,-0.835
52016,1,52016000708,1,11,1.032
52016,1,52016000709,0,11,1.25
52016,1,52016000710,0,11,0.335
52016,1,52016000711,0,10,1.087
52016,1,52016000712,1,10,1.798
52016,1,52016000713,1,11,-0.387
52016,1,52016000714,1,11,1.894
52016,1,52016000715,0,11,-1.287
52016,1,52016000716,1,11,-1.56
52016,1,52016000717,1,10,-0.267
52016,1,52016000718,0,11,2.028
52016,1,52016000719,0,11,1.507
52016,1,52016000720,1,10,1.089
52016,1,52016000721,0,11,-1.538
52016,1,52016000722,0,12,0.18
52016,1,52016000723,1,11,-1.24
52016,1,52016000724,1,12,0.341
52017,0,52017000725,1,11,1.339
52017,0,52017000726,1,11,-0.565
52017,0,52017000727,1,12,-0.747
52017,0,52017000728,1,11,0.482
52017,0,52017000729,1,10,-1.031
52017,0,52017000730,0,10,-0.579
52017,0,52017000731,0,10,-0.623
52017,0,52017000732,1,10,-0.381
52017,0,52017000733,0,11,-1.877
52017,0,52017000734,1,11,1.539
52017,0,52017000735,1,12,1.879
52017,0,52017000736,1,10,-0.517
52017,0,52017000737,0,12,0.235
52017,0,52017000738,0,11,-0.227
52017,0,52017000739,1,10,2.113
52017,0,52017000740,1,11,1.071
52017,0,52017000741,1,11,1.83
52017,0,52017000742,1,11,-2.859
52017,0,52017000743,1,10,-0.298
52017,0,52017000744,1,10,-0.062
52017,0,52017000745,1,10,0.715
52017,0,52017000746,1,11,-0.195
52017,0,52017000747,1,11,1.118
52017,0,52017000748,1,11,-3.519
52017,0,52017000749,0,12,1.228
52017,0,52017000750,1,12,0.474
52017,0,52017000751,0,11,-0.352
